date,close,high,low,open,volume,symbol,market_cap
2024-05-22,3737.2178,3810.9485,3655.0752,3789.3728,2.515581e+10,ETH,4.5e+11
2024-05-23,3776.9272,3943.554,3552.6426,3737.1785,4.5623656e+10,ETH,4.5e+11
2024-05-24,3726.9346,3825.1226,3631.9902,3776.9924,2.2257062e+10,ETH,4.5e+11
2024-05-25,3749.2366,3776.0066,3710.5283,3726.9756,1.0000028e+10,ETH,4.5e+11
2024-05-26,3825.8975,3879.4707,3732.023,3749.18,1.4650795e+10,ETH,4.5e+11
2024-05-27,3892.0068,3973.5564,3821.9304,3826.1272,1.8949181e+10,ETH,4.5e+11
2024-05-28,3840.2563,3924.8958,3771.2139,3892.097,1.9846044e+10,ETH,4.5e+11
2024-05-29,3763.1965,3880.6484,3742.0413,3840.235,1.7411416e+10,ETH,4.5e+11
2024-05-30,3746.8496,3823.6433,3702.2637,3763.3577,1.506585e+10,ETH,4.5e+11
2024-05-31,3760.0266,3843.8577,3723.8352,3746.8616,1.5290701e+10,ETH,4.5e+11
2024-06-01,3813.199,3829.2947,3749.84,3759.8843,8.661025e+09,ETH,4.5e+11
2024-06-02,3780.896,3834.9119,3752.4146,3813.2756,1.1126903e+10,ETH,4.5e+11
2024-06-03,3766.3892,3848.603,3758.92,3780.8542,1.4082455e+10,ETH,4.5e+11
2024-06-04,3812.5159,3831.365,3738.1343,3766.4763,1.3331489e+10,ETH,4.5e+11
2024-06-05,3864.261,3887.4858,3778.6558,3812.5608,1.5480034e+10,ETH,4.5e+11
2024-06-06,3811.606,3878.0522,3761.7754,3864.2634,1.3606584e+10,ETH,4.5e+11
2024-06-07,3678.6292,3838.4521,3615.2803,3811.666,1.8220286e+10,ETH,4.5e+11
2024-06-08,3680.95,3707.4973,3669.638,3677.4004,9.096092e+09,ETH,4.5e+11
2024-06-09,3705.9038,3719.3677,3668.1235,3680.936,7.9107686e+09,ETH,4.5e+11
2024-06-10,3666.7175,3711.4287,3648.1646,3705.8772,1.03773e+10,ETH,4.5e+11
2024-06-11,3498.3306,3669.8909,3434.749,3666.359,1.9184722e+10,ETH,4.5e+11
2024-06-12,3559.6177,3652.4922,3463.785,3497.897,1.7142906e+10,ETH,4.5e+11
2024-06-13,3469.2812,3559.7253,3431.3335,3559.7253,1.4472382e+10,ETH,4.5e+11
2024-06-14,3480.272,3528.6023,3366.2239,3467.97,1.5793877e+10,ETH,4.5e+11
2024-06-15,3565.5496,3589.8875,3473.4526,3479.7856,1.2733651e+10,ETH,4.5e+11
2024-06-16,3620.5635,3648.093,3541.5344,3566.762,9.878388e+09,ETH,4.5e+11
2024-06-17,3511.379,3634.2854,3468.149,3622.3835,1.7838856e+10,ETH,4.5e+11
2024-06-18,3483.6814,3514.1772,3371.5903,3510.5652,2.1022515e+10,ETH,4.5e+11
2024-06-19,3559.3474,3583.32,3466.481,3482.3508,1.5275374e+10,ETH,4.5e+11
2024-06-20,3511.087,3623.8865,3485.46,3559.3474,1.6115124e+10,ETH,4.5e+11
2024-06-21,3516.0757,3542.9573,3447.9355,3511.2683,1.5933353e+10,ETH,4.5e+11
2024-06-22,3494.8135,3519.4976,3477.17,3516.5513,7.4237036e+09,ETH,4.5e+11
2024-06-23,3418.6118,3519.325,3408.583,3494.9539,9.418142e+09,ETH,4.5e+11
2024-06-24,3350.2563,3430.699,3244.2415,3418.7832,2.3137745e+10,ETH,4.5e+11
2024-06-25,3395.029,3422.2134,3335.557,3350.5557,1.3235546e+10,ETH,4.5e+11
2024-06-26,3369.4773,3421.5095,3328.3906,3394.3733,1.1694054e+10,ETH,4.5e+11
2024-06-27,3444.8005,3470.923,3362.2646,3368.8862,1.1771834e+10,ETH,4.5e+11
2024-06-28,3373.636,3482.9575,3363.4375,3445.4988,1.2861158e+10,ETH,4.5e+11
2024-06-29,3372.9678,3401.7302,3369.5527,3373.69,6.584792e+09,ETH,4.5e+11
2024-06-30,3432.8892,3453.2114,3352.2844,3373.0757,8.396416e+09,ETH,4.5e+11
2024-07-01,3440.3416,3513.3108,3425.3232,3432.6074,1.2281552e+10,ETH,4.5e+11
2024-07-02,3416.3547,3459.7615,3399.0261,3439.3813,9.421757e+09,ETH,4.5e+11
2024-07-03,3292.9167,3426.3323,3254.5212,3416.255,1.6121325e+10,ETH,4.5e+11
2024-07-04,3054.522,3309.2036,3054.522,3291.8179,2.0252514e+10,ETH,4.5e+11
2024-07-05,2981.5986,3106.1526,2826.0144,3057.8333,3.1131943e+10,ETH,4.5e+11
2024-07-06,3069.378,3080.1074,2957.3958,2981.988,1.1586294e+10,ETH,4.5e+11
2024-07-07,2929.3872,3072.8145,2923.9592,3067.405,1.0857947e+10,ETH,4.5e+11
2024-07-08,3018.732,3090.6646,2826.4817,2929.8616,2.2627377e+10,ETH,4.5e+11
2024-07-09,3064.033,3105.8005,3005.5222,3018.8032,1.5269945e+10,ETH,4.5e+11
2024-07-10,3102.2188,3148.4075,3026.6084,3066.1372,1.4578679e+10,ETH,4.5e+11
2024-07-11,3100.3308,3208.9385,3057.2192,3101.3352,1.5230095e+10,ETH,4.5e+11
2024-07-12,3134.1587,3154.6016,3048.508,3099.99,1.2751639e+10,ETH,4.5e+11
2024-07-13,3177.1987,3199.9895,3115.0803,3134.5505,8.565106e+09,ETH,4.5e+11
2024-07-14,3244.079,3266.4875,3166.4312,3176.7415,1.051771e+10,ETH,4.5e+11
2024-07-15,3489.5527,3494.0984,3235.7761,3246.1316,1.830549e+10,ETH,4.5e+11
2024-07-16,3443.5134,3498.219,3351.7798,3486.144,2.0446665e+10,ETH,4.5e+11
2024-07-17,3388.7524,3516.1042,3379.0996,3446.7368,1.6739124e+10,ETH,4.5e+11
2024-07-18,3426.2585,3488.7156,3374.9905,3388.03,1.5035622e+10,ETH,4.5e+11
2024-07-19,3505.7349,3540.5884,3377.8777,3425.9087,1.770563e+10,ETH,4.5e+11
2024-07-20,3519.2954,3539.9043,3482.489,3505.7214,1.0360198e+10,ETH,4.5e+11
2024-07-21,3536.6055,3546.6191,3415.4438,3519.4265,1.3845914e+10,ETH,4.5e+11
2024-07-22,3440.42,3560.0754,3425.7957,3536.6272,1.8723199e+10,ETH,4.5e+11
2024-07-23,3481.9958,3539.5317,3395.421,3440.7683,2.4468406e+10,ETH,4.5e+11
2024-07-24,3336.3394,3487.653,3304.0393,3482.1519,1.6040946e+10,ETH,4.5e+11
2024-07-25,3174.4272,3341.4385,3088.7644,3336.3623,2.5293746e+10,ETH,4.5e+11
2024-07-26,3275.9514,3285.761,3172.777,3174.051,1.5993894e+10,ETH,4.5e+11
2024-07-27,3247.608,3327.4265,3195.3567,3275.8916,1.5198234e+10,ETH,4.5e+11
2024-07-28,3271.4646,3283.152,3201.7632,3247.5073,8.959236e+09,ETH,4.5e+11
2024-07-29,3320.5393,3396.6257,3257.7156,3271.4534,1.8334853e+10,ETH,4.5e+11
2024-07-30,3278.6677,3365.3225,3235.76,3320.6353,1.4045773e+10,ETH,4.5e+11
2024-07-31,3231.2957,3347.6365,3216.0718,3278.6865,1.6135381e+10,ETH,4.5e+11
2024-08-01,3201.5645,3241.7773,3078.544,3231.2488,2.0217639e+10,ETH,4.5e+11
2024-08-02,2986.0132,3214.527,2965.734,3201.5994,2.1400242e+10,ETH,4.5e+11
2024-08-03,2903.3857,3015.2961,2861.1775,2985.951,1.784409e+10,ETH,4.5e+11
2024-08-04,2686.399,2931.4717,2639.5667,2903.0886,2.1139601e+10,ETH,4.5e+11
2024-08-05,2417.2063,2695.8867,2122.5461,2686.0276,6.766813e+10,ETH,4.5e+11
2024-08-06,2458.7239,2553.581,2416.527,2417.2698,2.6041995e+10,ETH,4.5e+11
2024-08-07,2336.5894,2551.5608,2312.1687,2458.989,2.4264219e+10,ETH,4.5e+11
2024-08-08,2683.3528,2721.9546,2322.5295,2336.915,2.3468292e+10,ETH,4.5e+11
2024-08-09,2599.5986,2706.4512,2555.2295,2683.72,1.7907143e+10,ETH,4.5e+11
2024-08-10,2610.023,2642.9258,2580.6619,2599.5823,9.361014e+09,ETH,4.5e+11
2024-08-11,2553.2522,2718.7976,2544.1748,2609.9697,1.3595442e+10,ETH,4.5e+11
2024-08-12,2724.432,2749.135,2513.394,2553.4966,2.165309e+10,ETH,4.5e+11
2024-08-13,2703.6719,2737.9905,2613.8013,2724.3035,1.6383053e+10,ETH,4.5e+11
2024-08-14,2662.9148,2775.281,2636.7053,2703.587,1.5825365e+10,ETH,4.5e+11
2024-08-15,2570.0876,2675.3145,2518.6707,2662.8855,1.6345802e+10,ETH,4.5e+11
2024-08-16,2593.1865,2629.3835,2553.0715,2570.0852,1.3275562e+10,ETH,4.5e+11
2024-08-17,2614.5469,2626.6729,2588.7852,2593.167,6.6765686e+09,ETH,4.5e+11
2024-08-18,2613.3572,2684.031,2596.735,2614.1096,9.207267e+09,ETH,4.5e+11
2024-08-19,2637.3064,2648.2844,2566.4011,2612.7185,1.1968964e+10,ETH,4.5e+11
2024-08-20,2573.107,2695.9138,2556.7476,2637.3064,1.3249484e+10,ETH,4.5e+11
2024-08-21,2631.3955,2662.9534,2538.6577,2573.109,1.2766015e+10,ETH,4.5e+11
2024-08-22,2622.9514,2644.8237,2587.1106,2630.8643,1.0723281e+10,ETH,4.5e+11
2024-08-23,2764.447,2799.3298,2622.581,2622.916,1.6857182e+10,ETH,4.5e+11
2024-08-24,2769.3896,2820.0205,2737.7766,2765.4814,1.1765811e+10,ETH,4.5e+11
2024-08-25,2749.1577,2793.013,2736.0889,2769.0981,9.375535e+09,ETH,4.5e+11
2024-08-26,2681.3406,2763.0042,2668.8867,2749.2476,1.2282036e+10,ETH,4.5e+11
2024-08-27,2458.7266,2700.1528,2401.175,2681.6228,1.8028997e+10,ETH,4.5e+11
2024-08-28,2528.4155,2553.82,2422.2937,2458.9048,2.0359545e+10,ETH,4.5e+11
2024-08-29,2528.7927,2595.977,2507.5024,2528.3623,1.3946435e+10,ETH,4.5e+11
2024-08-30,2525.822,2539.9153,2432.8345,2528.7322,1.5526219e+10,ETH,4.5e+11
2024-08-31,2513.3938,2532.39,2493.7056,2525.8591,6.646876e+09,ETH,4.5e+11
2024-09-01,2427.9023,2515.4673,2401.8892,2513.4243,1.1800443e+10,ETH,4.5e+11
2024-09-02,2538.1873,2563.086,2426.096,2427.9734,1.2520444e+10,ETH,4.5e+11
2024-09-03,2420.6038,2552.8027,2419.8752,2538.1606,1.14068e+10,ETH,4.5e+11
2024-09-04,2448.977,2488.9165,2313.2651,2420.1924,1.67096e+10,ETH,4.5e+11
2024-09-05,2367.7375,2465.3853,2348.8633,2448.9868,1.3632325e+10,ETH,4.5e+11
2024-09-06,2223.8765,2406.512,2150.8633,2367.701,2.5825618e+10,ETH,4.5e+11
2024-09-07,2274.1072,2310.1948,2222.1008,2223.9292,1.1124608e+10,ETH,4.5e+11
2024-09-08,2297.293,2332.3594,2243.9114,2274.4377,1.0718444e+10,ETH,4.5e+11
2024-09-09,2358.4822,2379.7866,2274.1155,2297.8962,1.5887712e+10,ETH,4.5e+11
2024-09-10,2389.581,2398.504,2323.0718,2358.4978,1.2795819e+10,ETH,4.5e+11
2024-09-11,2339.8416,2389.7183,2279.0537,2389.6038,1.5355181e+10,ETH,4.5e+11
2024-09-12,2361.7817,2390.1868,2316.1577,2339.8408,1.2162635e+10,ETH,4.5e+11
2024-09-13,2441.6072,2462.803,2338.144,2361.741,1.3759641e+10,ETH,4.5e+11
2024-09-14,2418.5957,2442.632,2386.9797,2441.5808,8.1702917e+09,ETH,4.5e+11
2024-09-15,2320.8972,2430.3833,2286.6282,2418.266,1.0155471e+10,ETH,4.5e+11
2024-09-16,2295.2837,2334.7898,2253.715,2320.8945,1.6819033e+10,ETH,4.5e+11
2024-09-17,2341.7078,2392.1492,2263.793,2295.2844,1.5356784e+10,ETH,4.5e+11
2024-09-18,2369.729,2369.729,2278.6646,2341.733,1.8159057e+10,ETH,4.5e+11
2024-09-19,2464.7522,2492.2046,2369.3748,2369.3748,1.8437147e+10,ETH,4.5e+11
2024-09-20,2561.072,2571.9927,2439.378,2464.7822,1.9112788e+10,ETH,4.5e+11
2024-09-21,2615.8572,2621.6226,2530.838,2560.8796,1.0797825e+10,ETH,4.5e+11
2024-09-22,2582.8625,2632.0393,2528.5222,2615.8481,1.3180663e+10,ETH,4.5e+11
2024-09-23,2648.5464,2701.6777,2541.9104,2582.775,1.9912841e+10,ETH,4.5e+11
2024-09-24,2654.355,2671.276,2593.152,2648.4822,1.6658813e+10,ETH,4.5e+11
2024-09-25,2579.3887,2672.462,2557.7244,2654.3616,1.411973e+10,ETH,4.5e+11
2024-09-26,2632.2,2665.9927,2559.9543,2579.2175,1.7336033e+10,ETH,4.5e+11
2024-09-27,2695.9006,2728.0676,2616.951,2632.242,1.702302e+10,ETH,4.5e+11
2024-09-28,2677.539,2704.9287,2652.2505,2695.816,1.025259e+10,ETH,4.5e+11
2024-09-29,2659.347,2683.4458,2635.585,2677.6287,1.1126216e+10,ETH,4.5e+11
2024-09-30,2603.0627,2662.489,2576.976,2659.2927,1.7826447e+10,ETH,4.5e+11
2024-10-01,2448.9211,2657.6155,2415.0786,2603.2642,2.5482371e+10,ETH,4.5e+11
2024-10-02,2365.2317,2498.1213,2354.5393,2448.8772,2.0148257e+10,ETH,4.5e+11
2024-10-03,2349.7913,2402.8625,2311.0278,2365.2136,1.8051447e+10,ETH,4.5e+11
2024-10-04,2414.794,2440.2424,2339.8708,2349.733,1.4879264e+10,ETH,4.5e+11
2024-10-05,2415.6318,2427.5176,2390.8445,2414.8472,8.152969e+09,ETH,4.5e+11
2024-10-06,2439.9578,2456.6306,2407.0994,2415.5317,8.45869e+09,ETH,4.5e+11
2024-10-07,2421.7966,2520.4062,2405.1343,2439.9448,1.7414044e+10,ETH,4.5e+11
2024-10-08,2439.8408,2464.1274,2400.5107,2421.981,1.4067361e+10,ETH,4.5e+11
2024-10-09,2368.2834,2470.913,2350.9465,2439.84,1.4954047e+10,ETH,4.5e+11
2024-10-10,2383.858,2417.288,2329.7847,2368.2732,1.532777e+10,ETH,4.5e+11
2024-10-11,2436.5134,2470.3958,2380.5046,2383.9402,1.3489062e+10,ETH,4.5e+11
2024-10-12,2476.5232,2488.2378,2434.203,2436.5156,9.372169e+09,ETH,4.5e+11
2024-10-13,2467.677,2484.1294,2436.9697,2476.5203,9.189491e+09,ETH,4.5e+11
2024-10-14,2628.9,2652.8818,2443.553,2467.6475,2.1434687e+10,ETH,4.5e+11
2024-10-15,2606.022,2685.1667,2537.941,2629.0176,2.2003782e+10,ETH,4.5e+11
2024-10-16,2611.102,2644.8542,2589.607,2606.0195,1.7012396e+10,ETH,4.5e+11
2024-10-17,2604.2734,2646.874,2577.306,2611.1921,1.5150713e+10,ETH,4.5e+11
2024-10-18,2641.5522,2674.3718,2595.959,2604.8145,1.7043739e+10,ETH,4.5e+11
2024-10-19,2648.657,2661.8728,2631.657,2641.4883,8.557835e+09,ETH,4.5e+11
2024-10-20,2746.364,2756.4368,2635.9458,2648.6658,1.4559297e+10,ETH,4.5e+11
2024-10-21,2665.7122,2765.5496,2655.2944,2746.3057,1.7328615e+10,ETH,4.5e+11
2024-10-22,2620.1975,2669.79,2605.6187,2665.6567,1.5541912e+10,ETH,4.5e+11
2024-10-23,2509.0989,2624.4504,2457.17,2620.0886,1.7876984e+10,ETH,4.5e+11
2024-10-24,2534.4985,2559.1514,2506.723,2523.607,1.6128628e+10,ETH,4.5e+11
2024-10-25,2435.934,2563.7341,2381.4507,2534.4548,2.2560233e+10,ETH,4.5e+11
2024-10-26,2479.6033,2503.2305,2427.4614,2436.05,1.3597102e+10,ETH,4.5e+11
2024-10-27,2505.9407,2523.1714,2462.272,2479.937,9.801434e+09,ETH,4.5e+11
2024-10-28,2565.3481,2587.4302,2470.2683,2505.5906,1.897184e+10,ETH,4.5e+11
2024-10-29,2637.9575,2680.0544,2560.1538,2565.418,2.2185845e+10,ETH,4.5e+11
2024-10-30,2657.3726,2720.2715,2600.6096,2637.6401,2.238269e+10,ETH,4.5e+11
2024-10-31,2515.7993,2667.5596,2501.5723,2657.2131,1.9760409e+10,ETH,4.5e+11
2024-11-01,2511.8855,2583.777,2467.8193,2515.8704,2.0215437e+10,ETH,4.5e+11
2024-11-02,2491.0686,2522.3606,2471.9556,2512.2083,9.639458e+09,ETH,4.5e+11
2024-11-03,2456.4253,2495.4365,2411.3984,2491.0945,1.566778e+10,ETH,4.5e+11
2024-11-04,2397.0264,2488.3503,2359.5781,2456.0952,1.71102e+10,ETH,4.5e+11
2024-11-05,2422.6506,2478.619,2380.6013,2397.0364,1.7894058e+10,ETH,4.5e+11
2024-11-06,2724.1692,2743.964,2421.813,2422.5393,4.1887576e+10,ETH,4.5e+11
2024-11-07,2895.5854,2918.7444,2701.5908,2724.0059,3.5352318e+10,ETH,4.5e+11
2024-11-08,2962.2966,2983.7449,2889.4844,2895.598,3.2303262e+10,ETH,4.5e+11
2024-11-09,3131.1445,3156.3662,2957.1824,2962.791,2.9210132e+10,ETH,4.5e+11
2024-11-10,3191.3313,3249.914,3073.2488,3130.7292,4.741873e+10,ETH,4.5e+11
2024-11-11,3374.813,3389.5293,3109.7695,3191.657,5.541777e+10,ETH,4.5e+11
2024-11-12,3246.2573,3444.154,3211.1985,3375.1548,5.668608e+10,ETH,4.5e+11
2024-11-13,3192.596,3337.8772,3121.666,3244.5432,5.2010205e+10,ETH,4.5e+11
2024-11-14,3058.9487,3240.2708,3032.972,3192.5205,3.574335e+10,ETH,4.5e+11
2024-11-15,3103.0405,3130.7039,3016.144,3059.5261,3.270137e+10,ETH,4.5e+11
2024-11-16,3133.274,3218.0896,3073.2864,3089.74,2.6650659e+10,ETH,4.5e+11
2024-11-17,3075.6616,3160.1526,3039.2468,3133.3066,2.8348164e+10,ETH,4.5e+11
2024-11-18,3207.8564,3225.1306,3052.4912,3075.723,3.544556e+10,ETH,4.5e+11
2024-11-19,3111.384,3222.0044,3070.3628,3208.2505,2.9823635e+10,ETH,4.5e+11
2024-11-20,3072.188,3159.9495,3032.6033,3111.117,2.9785491e+10,ETH,4.5e+11
2024-11-21,3361.054,3388.543,3035.8467,3072.0552,5.161907e+10,ETH,4.5e+11
2024-11-22,3331.6008,3428.4604,3262.8088,3360.6543,3.6775715e+10,ETH,4.5e+11
2024-11-23,3396.2234,3499.3708,3317.6548,3331.6455,3.8835184e+10,ETH,4.5e+11
2024-11-24,3363.66,3451.8022,3288.431,3396.9995,2.7901454e+10,ETH,4.5e+11
2024-11-25,3413.544,3545.2788,3304.094,3364.6016,5.1544793e+10,ETH,4.5e+11
2024-11-26,3326.5173,3461.293,3255.543,3412.951,3.9902958e+10,ETH,4.5e+11
2024-11-27,3657.2493,3687.009,3303.5679,3326.029,4.338399e+10,ETH,4.5e+11
2024-11-28,3579.8115,3664.8782,3531.8706,3656.6096,3.2362723e+10,ETH,4.5e+11
2024-11-29,3593.4944,3647.2644,3538.4468,3579.9106,2.762263e+10,ETH,4.5e+11
2024-11-30,3705.7053,3739.9348,3572.2542,3593.5981,3.0670866e+10,ETH,4.5e+11
2024-12-01,3711.165,3747.4553,3663.2341,3706.6199,2.8018113e+10,ETH,4.5e+11
2024-12-02,3644.1985,3761.343,3557.2522,3710.4954,4.728497e+10,ETH,4.5e+11
2024-12-03,3620.7117,3670.2197,3504.2263,3643.7422,3.683983e+10,ETH,4.5e+11
2024-12-04,3841.331,3895.1743,3617.7446,3620.0376,5.6799744e+10,ETH,4.5e+11
2024-12-05,3811.0083,3956.5415,3683.421,3840.8445,6.0568297e+10,ETH,4.5e+11
2024-12-06,4005.8105,4093.172,3782.6814,3792.2085,5.285367e+10,ETH,4.5e+11
2024-12-07,4002.6926,4029.453,3974.1763,4006.0288,2.2574637e+10,ETH,4.5e+11
2024-12-08,4005.7046,4018.0,3927.854,4007.6907,2.0943378e+10,ETH,4.5e+11
2024-12-09,3718.6904,4008.7778,3525.233,4006.1018,5.7029833e+10,ETH,4.5e+11
2024-12-10,3631.8337,3780.7534,3520.3652,3719.0005,5.841642e+10,ETH,4.5e+11
2024-12-11,3832.822,3850.7654,3567.5664,3631.2761,3.5968053e+10,ETH,4.5e+11
2024-12-12,3883.1016,3987.0059,3800.0908,3833.172,4.2971677e+10,ETH,4.5e+11
2024-12-13,3911.2053,3967.3953,3855.0237,3883.03,3.4895127e+10,ETH,4.5e+11
2024-12-14,3868.4053,3943.278,3826.762,3910.848,2.8756191e+10,ETH,4.5e+11
2024-12-15,3951.9412,3971.498,3832.0967,3868.4412,2.5069617e+10,ETH,4.5e+11
2024-12-16,3987.481,4106.9556,3882.7053,3951.6528,4.653636e+10,ETH,4.5e+11
2024-12-17,3886.766,4040.338,3849.2866,3987.334,3.54187e+10,ETH,4.5e+11
2024-12-18,3618.7913,3902.7156,3617.8406,3886.887,4.894668e+10,ETH,4.5e+11
2024-12-19,3417.928,3717.6624,3330.8726,3619.582,5.887919e+10,ETH,4.5e+11
2024-12-20,3472.5535,3496.3274,3098.2036,3417.9302,6.6383827e+10,ETH,4.5e+11
2024-12-21,3337.2224,3552.9216,3293.5056,3472.589,3.157939e+10,ETH,4.5e+11
2024-12-22,3277.5352,3398.6575,3219.295,3336.9988,2.478077e+10,ETH,4.5e+11
2024-12-23,3415.7854,3461.5278,3217.3687,3277.5142,3.449608e+10,ETH,4.5e+11
2024-12-24,3492.0498,3535.8577,3355.6091,3415.738,2.3083678e+10,ETH,4.5e+11
2024-12-25,3493.2354,3542.8337,3440.0972,3491.9575,1.7651874e+10,ETH,4.5e+11
2024-12-26,3331.2258,3512.6045,3302.3064,3493.3042,2.2247727e+10,ETH,4.5e+11
2024-12-27,3328.917,3436.7107,3302.5757,3331.0537,2.4091628e+10,ETH,4.5e+11
2024-12-28,3397.9023,3419.9202,3318.034,3328.7747,1.4305649e+10,ETH,4.5e+11
2024-12-29,3349.5134,3406.6484,3321.6648,3397.8625,1.3440908e+10,ETH,4.5e+11
2024-12-30,3356.3926,3428.5273,3298.8044,3349.586,2.6981585e+10,ETH,4.5e+11
2024-12-31,3332.5317,3444.3967,3311.4126,3356.3948,2.0845451e+10,ETH,4.5e+11
2025-01-01,3353.5042,3366.5315,3310.2559,3332.4065,1.4195411e+10,ETH,4.5e+11
2025-01-02,3451.3926,3493.4482,3348.352,3353.412,2.2243574e+10,ETH,4.5e+11
2025-01-03,3605.0098,3627.0557,3421.8315,3451.681,2.18773e+10,ETH,4.5e+11
2025-01-04,3657.7068,3669.1968,3574.327,3605.2007,1.6060611e+10,ETH,4.5e+11
2025-01-05,3634.1038,3673.813,3594.617,3657.7432,1.2830307e+10,ETH,4.5e+11
2025-01-06,3688.6113,3743.9417,3611.2144,3634.1138,2.3973575e+10,ETH,4.5e+11
2025-01-07,3381.5774,3701.107,3358.0898,3688.3413,3.2235313e+10,ETH,4.5e+11
2025-01-08,3326.3293,3413.6829,3209.2146,3381.6155,3.433773e+10,ETH,4.5e+11
2025-01-09,3219.4307,3355.8623,3159.384,3326.3596,2.8815727e+10,ETH,4.5e+11
2025-01-10,3267.49,3320.5005,3196.1104,3219.4966,2.6503846e+10,ETH,4.5e+11
2025-01-11,3282.2178,3317.6543,3219.6987,3267.5225,1.1772145e+10,ETH,4.5e+11
2025-01-12,3265.9512,3298.0183,3224.5105,3282.1504,1.1647744e+10,ETH,4.5e+11
2025-01-13,3135.4998,3335.1936,2920.5928,3266.0955,3.9911743e+10,ETH,4.5e+11
2025-01-14,3223.6846,3254.7515,3126.806,3135.6702,2.2847738e+10,ETH,4.5e+11
2025-01-15,3450.5376,3473.1016,3186.14,3223.6846,2.5991614e+10,ETH,4.5e+11
2025-01-16,3308.3452,3458.1807,3265.6758,3450.3052,2.6395517e+10,ETH,4.5e+11
2025-01-17,3474.1072,3525.5435,3307.311,3308.1912,2.8200206e+10,ETH,4.5e+11
2025-01-18,3305.7896,3493.06,3228.3337,3473.5637,3.2420094e+10,ETH,4.5e+11
2025-01-19,3208.9644,3444.2065,3127.623,3305.398,5.7242874e+10,ETH,4.5e+11
2025-01-20,3278.0354,3444.2827,3147.523,3208.9338,5.2383187e+10,ETH,4.5e+11
2025-01-21,3327.4062,3365.778,3202.4927,3278.436,3.2804002e+10,ETH,4.5e+11
2025-01-22,3240.2246,3364.746,3223.386,3327.2373,2.217122e+10,ETH,4.5e+11
2025-01-23,3334.714,3346.7324,3184.067,3240.4753,3.241952e+10,ETH,4.5e+11
2025-01-24,3309.555,3424.9,3277.3232,3334.8083,2.5578326e+10,ETH,4.5e+11
2025-01-25,3317.2695,3349.2983,3270.2732,3309.7117,1.3744316e+10,ETH,4.5e+11
2025-01-26,3236.1343,3359.3125,3233.922,3317.2915,1.4471528e+10,ETH,4.5e+11
2025-01-27,3178.9204,3250.3965,3024.0916,3235.8552,3.9412486e+10,ETH,4.5e+11
2025-01-28,3077.1125,3222.7373,3040.0923,3179.087,2.0718207e+10,ETH,4.5e+11
2025-01-29,3112.999,3177.9805,3055.1816,3076.3801,2.2727786e+10,ETH,4.5e+11
2025-01-30,3247.78,3282.9863,3093.1238,3113.2898,1.9958405e+10,ETH,4.5e+11
2025-01-31,3298.2651,3437.569,3214.9355,3247.8672,3.0128116e+10,ETH,4.5e+11
2025-02-01,3118.3286,3329.6553,3103.919,3298.8223,1.9917507e+10,ETH,4.5e+11
2025-02-02,2868.6929,3161.8943,2755.4746,3118.6116,4.206093e+10,ETH,4.5e+11
2025-02-03,2884.5667,2919.4773,2159.2805,2868.0786,9.245355e+10,ETH,4.5e+11
2025-02-04,2735.0513,2888.25,2636.1658,2883.8184,4.8795275e+10,ETH,4.5e+11
2025-02-05,2787.779,2824.4001,2701.105,2735.2258,3.1960764e+10,ETH,4.5e+11
2025-02-06,2688.401,2857.142,2662.4458,2787.6587,2.9500645e+10,ETH,4.5e+11
2025-02-07,2622.2112,2798.0288,2564.9683,2688.8975,2.9526663e+10,ETH,4.5e+11
2025-02-08,2632.3083,2665.4846,2591.7786,2623.002,1.7059263e+10,ETH,4.5e+11
2025-02-09,2628.7212,2695.2224,2530.4358,2632.5781,1.7517089e+10,ETH,4.5e+11
2025-02-10,2661.1667,2692.8086,2564.0186,2628.6501,1.9414209e+10,ETH,4.5e+11
2025-02-11,2602.782,2724.9023,2565.3972,2661.3157,2.115655e+10,ETH,4.5e+11
2025-02-12,2736.902,2794.8674,2551.1746,2602.8281,2.6919387e+10,ETH,4.5e+11
2025-02-13,2675.9026,2756.4434,2615.6677,2737.0286,1.9481004e+10,ETH,4.5e+11
2025-02-14,2726.0916,2790.0237,2666.268,2675.9395,1.773229e+10,ETH,4.5e+11
2025-02-15,2693.5598,2738.6812,2668.5317,2726.0747,1.080302e+10,ETH,4.5e+11
2025-02-16,2663.316,2724.0964,2655.2976,2693.5625,1.0593603e+10,ETH,4.5e+11
2025-02-17,2743.1997,2848.7842,2640.1821,2663.2295,2.4170424e+10,ETH,4.5e+11
2025-02-18,2669.3389,2754.6768,2606.9004,2743.023,2.3004154e+10,ETH,4.5e+11
2025-02-19,2715.771,2735.9177,2656.3757,2669.2134,1.5272402e+10,ETH,4.5e+11
2025-02-20,2740.3865,2770.0305,2708.216,2715.6826,1.591726e+10,ETH,4.5e+11
2025-02-21,2659.6555,2842.8271,2616.9194,2740.0222,3.1441525e+10,ETH,4.5e+11
2025-02-22,2764.0293,2797.0579,2653.8674,2660.036,1.6403164e+10,ETH,4.5e+11
2025-02-23,2821.3103,2850.6104,2746.7737,2764.031,2.0493767e+10,ETH,4.5e+11
2025-02-24,2513.8213,2839.01,2478.8994,2820.4563,2.912738e+10,ETH,4.5e+11
2025-02-25,2493.5925,2529.6692,2326.632,2514.211,4.004479e+10,ETH,4.5e+11
